Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
6.23045E-4,96.798342348,0.658747656,0.005189103,1,0
6.2344E-4,97.04764243,0.658890088,0.004789941,1,0
6.2365E-4,97.297071427,0.658965595,0.004390779,1,0
6.25704E-4,97.547089239,0.659704276,0.003991618,1,0
6.26068E-4,97.797450767,0.659834767,0.003592456,1,0
6.26779E-4,98.048077588,0.660089621,0.003193294,1,0
6.27015E-4,98.298843814,0.660173971,0.002794132,1,0
6.27927E-4,98.549862733,0.660500088,0.002394971,1,0
6.28544E-4,98.801161974,0.660720381,0.001995809,1,0
6.29216E-4,99.052688896,0.660959546,0.001596647,1,0
6.3082E-4,99.304884464,0.661529978,0.001197485,1,0
6.31422E-4,99.557391217,0.661743548,0.000798324,1,0
6.32209E-4,99.810170313,0.662022189,0.000399162,1,0
6.32944E-4,100,0.662282422,0.00009979,1,0
